file, amc, state, mem, time
cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf, 309485009821345068724781056, done, 19460, 0.464971
cnf/plazar/Blasted_Real/blasted_case133.cnf, 549755813888, done, 15151, 0.0784248
cnf/plazar/Blasted_Real/blasted_case17.cnf, 2048, done, 14852, 0.0489972
cnf/plazar/Blasted_Real/blasted_squaring28.cnf, 75497472, done, 18026, 0.330438
cnf/plazar/Blasted_Real/blasted_case_1_b14_2.cnf, 1099511627776, done, 15429, 0.0721051
cnf/plazar/Blasted_Real/blasted_squaring29.cnf, 73400320, done, 18182, 0.38359
cnf/plazar/Blasted_Real/blasted_case68.cnf, 131072, done, 15142, 0.0614907
cnf/plazar/Blasted_Real/blasted_case43.cnf, 16384, done, 14987, 0.0593902
cnf/plazar/Blasted_Real/blasted_case131.cnf, 6174015488, done, 15904, 0.0996268
cnf/plazar/Blasted_Real/blasted_case32.cnf, 1024, done, 14716, 0.0551126
cnf/plazar/Blasted_Real/blasted_case63.cnf, 35328, done, 14917, 0.0487486
cnf/plazar/Blasted_Real/blasted_case_1_4_b14_even.cnf, 348449143727040986586495598010130648530944, done, 17915, 0.165567
cnf/plazar/Blasted_Real/blasted_case_2_b14_even.cnf, 332306998946228968225951765070086144, done, 17555, 0.135892
cnf/plazar/Blasted_Real/blasted_case127.cnf, 64, done, 14716, 0.0520868
cnf/plazar/Blasted_Real/blasted_TR_b12_2_linear.cnf, 17293822569102704640, done, 22261, 0.896835
cnf/plazar/Blasted_Real/blasted_case27.cnf, 1024, done, 14716, 0.05545
cnf/plazar/Blasted_Real/blasted_TR_b12_1_linear.cnf, 1080863910568919040, done, 21094, 0.74703
cnf/plazar/Blasted_Real/blasted_case138.cnf, 5575186299632655785383929568162090376495104, done, 17661, 0.416267
cnf/plazar/Blasted_Real/blasted_squaring24.cnf, 8388608, done, 16486, 0.143115
cnf/plazar/unsorted/jburnim_morton.sk_13_530.cnf, , timeout, 535801, 18000
cnf/plazar/unsorted/isolateRightmost.sk_7_481.cnf, 400737416728399022673442675051930066512297546050410989380108376885706985893781828329996300882238923396888573459265359990906421248, done, 50061, 5.71038
cnf/plazar/unsorted/56.sk_6_38.cnf, 1879048192, done, 22671, 0.0827067
cnf/plazar/unsorted/parity.sk_11_11.cnf, 42, done, 117116, 125.624
cnf/plazar/unsorted/19.sk_3_48.cnf, 1649267441664, done, 26112, 0.115606
cnf/plazar/unsorted/54.sk_12_97.cnf, 3097872412762487260184576, done, 61476, 2.38321
cnf/plazar/unsorted/NotificationServiceImpl2.sk_10_36.cnf, 6553600, done, 23678, 0.803907
cnf/plazar/unsorted/77.sk_3_44.cnf, 9126805504, done, 31645, 0.116546
cnf/plazar/unsorted/29.sk_3_45.cnf, 176093659136, done, 30789, 0.111721
cnf/plazar/unsorted/70.sk_3_40.cnf, 4294967296, done, 21598, 0.0826626
cnf/plazar/unsorted/lss.sk_6_7.cnf, 21, done, 169218, 2.84339
cnf/plazar/unsorted/PhaseService.sk_14_27.cnf, 77824, done, 18673, 0.311174
cnf/plazar/unsorted/GuidanceService.sk_4_27.cnf, 966656, done, 16707, 0.157164
cnf/plazar/unsorted/81.sk_5_51.cnf, 9208409882624, done, 34045, 0.217746
cnf/plazar/unsorted/35.sk_3_52.cnf, 2199023255552, done, 20111, 0.0635983
cnf/plazar/unsorted/partition.sk_22_155.cnf, 177471084031952116209538448752640, done, 636375, 86.6104
cnf/plazar/unsorted/diagStencilClean.sk_41_36.cnf, 12, done, 1265426, 226.949
cnf/plazar/unsorted/109.sk_4_36.cnf, 444596224, done, 19681, 0.0721008
cnf/plazar/unsorted/30.sk_5_76.cnf, 64563604257983430656, done, 64020, 0.288884
cnf/plazar/unsorted/32.sk_4_38.cnf, 1073741824, done, 18907, 0.0615217
cnf/plazar/unsorted/ConcreteRoleAffectationService.sk_119_273.cnf, 134280376923157209048330610056461807202888776162547040817242071298239102976, done, 1706921, 319.644
cnf/plazar/unsorted/51.sk_4_38.cnf, 1241513984, done, 20320, 0.0699388
cnf/plazar/unsorted/ProjectService3.sk_12_55.cnf, 101155069755392, done, 23621, 0.945272
cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf, 176128, done, 18001, 0.323898
cnf/plazar/unsorted/reverse.sk_11_258.cnf, 4951760157141521099596496896, done, 133279, 0.431165
cnf/plazar/unsorted/55.sk_3_46.cnf, 137438953472, done, 18415, 0.063588
cnf/plazar/unsorted/diagStencil.sk_35_36.cnf, 10, done, 1100820, 115.768
cnf/plazar/unsorted/17.sk_3_45.cnf, 137438953472, done, 28266, 0.0847508
cnf/plazar/unsorted/tutorial2.sk_3_4.cnf, 2, done, 43130, 0.174085
cnf/plazar/unsorted/84.sk_4_77.cnf, 18446744073709551616, done, 30560, 0.0996034
cnf/plazar/unsorted/doublyLinkedList.sk_8_37.cnf, 172032, done, 36442, 1.86007
cnf/plazar/unsorted/UserServiceImpl.sk_8_32.cnf, 16640, done, 17321, 0.0954108
cnf/plazar/unsorted/log2.sk_72_391.cnf, 42383547482596184627906860148772207570022043746304, done, 893255, 640.844
cnf/plazar/unsorted/111.sk_2_36.cnf, 268435456, done, 17711, 0.0615185
cnf/plazar/unsorted/107.sk_3_90.cnf, 9444732965739290427392, done, 25051, 0.075244
cnf/plazar/unsorted/79.sk_4_40.cnf, 0, done, 14950, 0.0604217
cnf/plazar/unsorted/53.sk_4_32.cnf, 33554432, done, 18063, 0.0582914
cnf/plazar/unsorted/7.sk_4_50.cnf, 1099511627776, done, 24059, 0.0985965
cnf/plazar/unsorted/tableBasedAddition.sk_240_1024.cnf, 18446744073709551616, done, 11079, 0.0519459
cnf/plazar/unsorted/57.sk_4_64.cnf, 4503599627370496, done, 22740, 0.0858391
cnf/plazar/unsorted/36.sk_3_77.cnf, 0, done, 15908, 0.0540739
cnf/plazar/unsorted/80.sk_2_48.cnf, 549755813888, done, 21884, 0.0964465
cnf/plazar/unsorted/10.sk_1_46.cnf, 506806140928, done, 16445, 0.06072
cnf/plazar/unsorted/LoginService2.sk_23_36.cnf, 172032, done, 44597, 1.99094
cnf/plazar/unsorted/xpose.sk_6_134.cnf, , timeout, 548442, 18000
cnf/plazar/unsorted/Pollard.sk_1_10.cnf, 80, done, 58462, 5.22956
cnf/plazar/unsorted/listReverse.sk_11_43.cnf, , timeout, 625336, 18000
cnf/plazar/unsorted/polynomial.sk_7_25.cnf, 32, done, 15298, 0.0625583
cnf/plazar/unsorted/110.sk_3_88.cnf, 9444732965739290427392, done, 41762, 0.127264
cnf/plazar/unsorted/63.sk_3_64.cnf, 9710886696517632, done, 26652, 0.0911335
cnf/plazar/unsorted/ActivityService.sk_11_27.cnf, 77824, done, 17977, 0.104922
cnf/plazar/unsorted/enqueueSeqSK.sk_10_42.cnf, 2415919104, done, 81653, 10.5591
cnf/plazar/unsorted/71.sk_3_65.cnf, 270215977642229760, done, 24997, 0.280462
cnf/plazar/unsorted/tutorial3.sk_4_31.cnf, , err, 1844514, 126.136
cnf/plazar/unsorted/LoginService.sk_20_34.cnf, 753664, done, 38465, 1.78908
cnf/plazar/unsorted/ActivityService2.sk_10_27.cnf, 79872, done, 19058, 0.201478
cnf/plazar/unsorted/tutorial1.sk_1_1.cnf, 1, done, 10326, 0.0618984
cnf/plazar/unsorted/IterationService.sk_12_27.cnf, 147456, done, 19820, 0.548985
cnf/plazar/unsorted/logcount.sk_16_86.cnf, , timeout, 389709, 18000
cnf/plazar/unsorted/SetTest.sk_9_21.cnf, 18, done, 91963, 0.890109
cnf/plazar/unsorted/sort.sk_8_52.cnf, 81604378624, done, 58290, 3.00563
cnf/plazar/unsorted/registerlesSwap.sk_3_10.cnf, 78, done, 15519, 0.0889943
cnf/plazar/unsorted/GuidanceService2.sk_2_27.cnf, 1179648, done, 15925, 0.0667837
cnf/plazar/unsorted/ProcessBean.sk_8_64.cnf, 7146825580544, done, 25460, 0.83342
cnf/plazar/unsorted/compress.sk_17_291.cnf, 351843720888320, done, 226762, 114.911
cnf/plazar/unsorted/27.sk_3_32.cnf, 33554432, done, 16429, 0.0509425
cnf/plazar/unsorted/20.sk_1_51.cnf, 18966575579136, done, 40841, 0.270826
cnf/plazar/unsorted/signedAvg.sk_8_1020.cnf, 81095622125913786497561466115380996404793821198416850172744780369826373498225145989475463240445731450086510889756219608351566171524564783573125465042884721416496972905163857555677078309798219091361469640318466973752695356271816844319856411701266833581959738966865919725945635932917811521472992116736, done, 105816, 13.7898
cnf/plazar/unsorted/karatsuba.sk_7_41.cnf, 1409024, done, 167174, 178.917
